0.1	521	15070
0.2	521	12035
0.3	791	12064
0.4	328	12000
0.5	328	12176
0.6	328	12135
0.7	328	12375
0.8	328	12035
0.9	393	12000
1	393	12070
1.1	393	12105
1.2	393	12035
1.3	393	12240
1.4	393	12439
1.5	662	12170
1.6	393	12035
1.7	393	12340
1.8	393	12205
1.9	393	12176
2	393	12363
2.1	264	12234
2.2	264	12270
2.3	264	12035
2.4	264	12129
2.5	393	13377
2.6	264	11994
2.7	264	12516
2.8	264	13307
2.9	264	13828
3	264	13055
3.1	492	15369
3.2	498	12510
3.3	492	12141
3.4	293	12059
3.5	293	12000
3.6	393	12100
3.7	393	12176
3.8	393	12000
3.9	393	12000
4	393	12000
4.1	521	12486
4.2	521	12000
4.3	527	12000
4.4	439	12100
4.5	439	12000
4.6	439	12170
4.7	439	12000
4.8	662	12000
4.9	527	12035
5	521	12100
5.1	439	12275
5.2	439	12035
5.3	439	12105
5.4	439	12100
5.5	439	12035
5.6	264	11988
5.7	662	12445
5.8	439	12205
5.9	439	12135
6	439	12275
6.1	703	14027
6.2	703	12199
6.3	703	12170
6.4	703	12035
6.5	703	12316
6.6	352	12000
6.7	293	12035
6.8	352	12035
6.9	352	12135
7	352	12105
7.1	492	14033
7.2	498	12873
7.3	293	12281
7.4	293	12023
7.5	293	12574
7.6	293	12006
7.7	293	12170
7.8	293	12105
7.9	293	12375
8	293	12000
8.1	293	12070
8.2	293	12059
8.3	293	12135
8.4	293	12100
8.5	293	12000
8.6	293	12135
8.7	293	12141
8.8	293	12803
8.9	293	12586
9	293	13020
9.1	492	15357
9.2	498	12873
9.3	352	12100
9.4	352	12035
9.5	352	12205
9.6	352	12105
9.7	352	12000
9.8	352	12064
9.9	352	12035
10	352	12240
10.1	521	15797
10.2	521	12000
10.3	527	12000
10.4	439	12240
10.5	439	12070
10.6	439	12000
10.7	439	12000
10.8	662	12070
10.9	328	12035
11	521	12000
11.1	439	12064
11.2	439	12035
11.3	439	12035
11.4	439	12170
11.5	439	12035
11.6	264	12070
11.7	662	12094
11.8	439	12305
11.9	439	12105
12	439	12246
12.1	492	15363
12.2	492	15375
12.3	328	12059
12.4	328	12211
12.5	328	12070
12.6	328	12035
12.7	328	12035
12.8	393	12035
12.9	393	12035
13	393	12000
13.1	393	14250
13.2	498	12129
13.3	328	12035
13.4	328	12035
13.5	328	12135
13.6	328	12035
13.7	393	12029
13.8	393	12006
13.9	393	12100
14	393	12006
14.1	393	11994
14.2	393	12006
14.3	393	12000
14.4	393	12070
14.5	393	12105
14.6	393	12000
14.7	246	12340
14.8	246	12135
14.9	393	12082
15	393	12340
15.1	439	12680
15.2	439	12381
15.3	439	12680
15.4	439	12170
15.5	439	12100
15.6	352	12381
15.7	352	12000
15.8	352	12182
15.9	352	11988
16	352	12035
16.1	393	15756
16.2	393	12510
16.3	393	12135
16.4	393	12070
16.5	393	12035
16.6	393	12340
16.7	393	12076
16.8	393	12059
16.9	393	12000
17	393	12000
17.1	521	15135
17.2	521	12000
17.3	527	12000
17.4	439	12141
17.5	439	12000
17.6	439	12070
17.7	439	12170
17.8	662	12000
17.9	527	12105
18	521	12100
18.1	439	12064
18.2	439	12105
18.3	439	12135
18.4	439	12199
18.5	439	12305
18.6	264	12000
18.7	662	12615
18.8	439	12445
18.9	439	12035
19	439	12105
19.1	703	14215
19.2	439	14045
19.3	439	14273
